time;Скорость приборная;Положение ручки управления по тангажу;РУД левого двигателя;РУД правого двигателя;Форсаж левого двигателя;Форсаж правого двигателя;Правая стойка шасси выпущена;Левая стойка шасси выпущена;Передняя стойка шасси выпущена
T;V;LT;RA;RB;FA;FB;SHR;SHL;SHN
11:03:56.000;220.00;-1.45;15.46;14.92;0;0;1;1;1
11:03:57.000;220.00;-1.65;15.46;14.46;0;0;1;1;1
11:03:58.000;220.00;-1.65;15.00;14.92;0;0;1;1;1
11:03:59.000;0.00;-2.07;15.46;14.92;0;0;1;1;1
11:04:00.000;0.00;-2.27;15.46;14.92;0;0;1;1;1
11:04:01.000;0.00;-2.48;15.46;14.92;0;0;1;1;1
11:04:02.000;0.00;-3.72;15.00;14.92;0;0;1;1;1
11:04:03.000;0.00;-3.31;15.00;14.92;0;0;1;1;1
11:04:04.000;0.00;-2.89;15.00;15.39;0;0;1;1;1
11:04:05.000;0.00;-2.48;15.46;14.92;0;0;1;1;1
11:04:06.000;0.00;-2.48;15.00;14.46;0;0;1;1;1
11:04:07.000;0.00;-2.27;15.46;14.46;0;0;1;1;1
11:04:08.000;0.00;-3.31;15.46;14.92;0;0;1;1;1
11:04:09.000;0.00;-4.13;14.50;15.39;0;0;1;1;1
11:04:10.000;0.00;-4.34;15.00;15.39;0;0;1;1;1
11:04:11.000;0.00;-4.34;15.00;14.92;0;0;1;1;1
11:04:12.000;0.00;-4.55;15.46;15.39;0;0;1;1;1
11:04:13.000;0.00;-4.55;15.00;15.39;0;0;1;1;1
11:04:14.000;0.00;-4.55;15.00;14.46;0;0;1;1;1
11:04:15.000;0.00;-4.75;15.00;14.46;0;0;1;1;1
11:04:16.000;0.00;-4.75;15.00;14.92;0;0;1;1;1
11:04:17.000;0.00;-4.55;15.00;15.39;0;0;1;1;1
11:04:18.000;0.00;-4.75;15.00;14.92;0;0;1;1;1
11:04:19.000;0.00;-4.96;15.00;14.46;0;0;1;1;1
11:04:20.000;0.00;-4.96;15.46;15.39;0;0;1;1;1
11:04:21.000;0.00;-4.96;14.50;14.92;0;0;1;1;1
11:04:22.000;0.00;-4.55;15.46;14.46;0;0;1;1;1
11:04:23.000;0.00;-4.55;15.00;14.46;0;0;1;1;1
11:04:24.000;0.00;-4.75;15.00;15.39;0;0;1;1;1
11:04:25.000;0.00;-4.75;15.00;14.92;0;0;1;1;1
11:04:26.000;0.00;-4.55;15.46;14.46;0;0;1;1;1
11:04:27.000;0.00;-4.55;15.00;15.39;0;0;1;1;1
11:04:28.000;0.00;-4.55;15.46;14.92;0;0;1;1;1
11:04:29.000;0.00;-4.55;15.46;14.92;0;0;1;1;1
11:04:30.000;0.00;-3.93;15.46;14.92;0;0;1;1;1
11:04:31.000;0.00;-3.93;15.00;14.92;0;0;1;1;1
11:04:32.000;0.00;-4.34;15.00;15.39;0;1;1;0;1
11:04:33.000;0.00;-3.93;15.46;14.92;0;0;1;1;1
11:04:34.000;0.00;-4.96;15.00;15.39;0;0;1;1;1
11:04:35.000;0.00;-4.75;15.00;15.39;0;0;1;1;1
11:04:36.000;0.00;-3.51;15.46;14.92;0;0;1;1;1
11:04:37.000;0.00;-1.65;15.00;15.39;0;0;1;1;1
11:04:38.000;0.00;-1.45;15.00;15.39;0;0;1;1;1
11:04:39.000;0.00;-1.45;15.00;14.46;0;0;1;1;1
11:04:40.000;0.00;-1.45;15.00;15.39;0;0;1;1;1
11:04:41.000;0.00;-1.45;15.46;14.92;0;0;1;1;1
11:04:42.000;0.00;-0.83;14.50;14.92;0;0;1;1;1
11:04:43.000;0.00;-0.83;15.46;14.46;0;0;1;1;1
11:04:44.000;0.00;0.00;15.00;15.39;0;0;1;1;1
11:04:45.000;0.00;0.00;15.46;15.39;0;0;1;1;1
11:04:46.000;0.00;-0.41;15.00;14.92;0;0;1;1;1
11:04:47.000;0.00;-0.41;15.00;15.39;0;0;1;1;1
11:04:48.000;0.00;-0.41;15.46;15.39;0;0;1;1;1
11:04:49.000;0.00;-0.41;14.50;14.92;0;0;1;1;1
11:04:50.000;0.00;-0.41;15.46;15.39;0;0;1;1;1
11:04:51.000;0.00;0.00;15.46;15.39;0;0;1;1;1
11:04:52.000;0.00;-0.41;15.46;15.39;0;0;1;1;1
11:04:53.000;0.00;0.27;15.46;14.92;0;0;1;1;1
11:04:54.000;0.00;1.35;15.46;14.92;0;0;1;1;1
11:04:55.000;0.00;1.88;14.50;15.39;0;0;1;1;1
11:04:56.000;0.00;1.88;15.46;15.39;0;0;1;1;1
11:04:57.000;0.00;1.88;15.00;14.92;0;0;1;1;1
11:04:58.000;0.00;1.88;14.50;15.39;0;0;1;1;1
11:04:59.000;0.00;1.88;14.50;15.39;0;0;1;1;1
11:05:00.000;0.00;1.88;14.50;14.92;0;0;1;1;1
11:05:01.000;0.00;1.35;14.50;14.92;0;0;1;1;1
11:05:02.000;0.00;1.35;15.00;15.39;0;0;1;1;1
11:05:03.000;0.00;1.35;15.00;15.39;0;0;1;1;1
11:05:04.000;0.00;1.35;15.00;15.39;0;0;1;1;1
11:05:05.000;0.00;2.42;15.00;14.92;0;0;1;1;1
11:05:06.000;0.00;2.42;14.50;14.92;0;0;1;1;1
11:05:07.000;0.00;2.42;15.00;15.39;0;0;1;1;1
11:05:08.000;0.00;2.42;15.00;15.39;0;0;1;1;1
11:05:09.000;0.00;2.96;14.50;14.92;0;0;1;1;1
11:05:10.000;0.00;3.50;15.00;15.39;0;0;1;1;1
11:05:11.000;0.00;2.42;14.50;15.39;0;0;1;1;1
11:05:12.000;0.00;2.42;14.50;14.92;0;0;1;1;1
11:05:13.000;0.00;1.88;14.50;15.39;0;0;1;1;1
11:05:14.000;0.00;1.88;15.00;15.39;0;0;1;1;1
11:05:15.000;0.00;1.88;15.00;15.39;0;0;1;1;1
11:05:16.000;0.00;2.42;14.50;14.92;0;0;1;1;1
11:05:17.000;0.00;2.96;15.00;14.92;0;0;1;1;1
11:05:18.000;0.00;4.04;15.00;15.39;0;0;1;1;1
11:05:19.000;0.00;2.69;15.46;15.39;0;0;1;1;1
11:05:20.000;0.00;1.35;15.00;15.39;0;0;1;1;1
11:05:21.000;0.00;-0.41;15.00;15.39;0;0;1;1;1
11:05:22.000;0.00;-1.03;15.00;14.92;0;0;1;1;1
11:05:23.000;0.00;-1.03;15.46;14.92;0;0;1;1;1
11:05:24.000;0.00;-1.45;15.00;15.39;0;0;1;1;1
11:05:25.000;0.00;-1.45;15.00;14.92;0;0;1;1;1
11:05:26.000;0.00;-1.45;14.50;14.92;0;0;1;1;1
11:05:27.000;0.00;-1.45;15.00;14.92;0;0;1;1;1
11:05:28.000;0.00;-1.03;15.46;14.92;0;0;1;1;1
11:05:29.000;0.00;-1.45;15.46;14.92;0;0;1;1;1
11:05:30.000;0.00;-1.45;15.00;14.92;0;0;1;1;1
11:05:31.000;0.00;-1.45;15.00;14.92;0;0;1;1;1
11:05:32.000;0.00;-1.45;14.50;15.39;0;0;1;1;1
11:05:33.000;0.00;-1.45;15.00;15.39;0;0;1;1;1
11:05:34.000;0.00;-1.45;15.00;15.39;0;0;1;1;1
11:05:35.000;0.00;-1.45;14.50;15.39;0;0;1;1;1
11:05:36.000;0.00;-1.03;15.00;15.39;0;0;1;1;1
11:05:37.000;0.00;-0.83;14.50;14.92;0;0;1;1;1
11:05:38.000;0.00;-1.45;14.50;15.39;0;0;1;1;1
11:05:39.000;0.00;-1.65;14.50;14.92;0;0;1;1;1
11:05:40.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:05:41.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:05:42.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:05:43.000;0.00;-1.86;15.00;14.92;0;0;1;1;1
11:05:44.000;0.00;-1.86;14.50;15.39;0;0;1;1;1
11:05:45.000;0.00;-1.86;14.50;15.39;0;0;1;1;1
11:05:46.000;0.00;-1.86;15.00;14.92;0;0;1;1;1
11:05:47.000;0.00;-1.86;14.50;14.92;0;0;1;1;1
11:05:48.000;0.00;-1.86;14.50;14.92;0;0;1;1;1
11:05:49.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:05:50.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:05:51.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:05:52.000;0.00;-1.86;14.50;15.39;0;0;1;1;1
11:05:53.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:05:54.000;0.00;-1.86;14.50;15.39;0;0;1;1;1
11:05:55.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:05:56.000;0.00;-1.86;14.50;15.39;0;0;1;1;1
11:05:57.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:05:58.000;0.00;-1.86;14.50;15.39;0;0;1;1;1
11:05:59.000;0.00;-1.86;14.50;14.92;0;0;1;1;1
11:06:00.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:06:01.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:06:02.000;0.00;-1.86;14.50;15.39;0;0;1;1;1
11:06:03.000;0.00;-1.86;15.00;14.92;0;0;1;1;1
11:06:04.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:06:05.000;0.00;-1.86;15.00;14.92;0;0;1;1;1
11:06:06.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:06:07.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:06:08.000;0.00;-1.86;14.50;15.39;0;0;1;1;1
11:06:09.000;0.00;-1.86;15.00;14.92;0;0;1;1;1
11:06:10.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:06:11.000;0.00;-1.86;14.50;15.39;0;0;1;1;1
11:06:12.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:06:13.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:06:14.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:06:15.000;0.00;-1.86;14.50;15.39;0;0;1;1;1
11:06:16.000;0.00;-1.86;14.50;15.39;0;0;1;1;1
11:06:17.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:06:18.000;0.00;-1.86;15.00;14.92;0;0;1;1;1
11:06:19.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:06:20.000;0.00;-1.86;14.50;14.92;0;0;1;1;1
11:06:21.000;0.00;-1.45;15.00;15.39;0;0;1;1;1
11:06:22.000;0.00;-1.45;15.00;15.39;0;0;1;1;1
11:06:23.000;0.00;-0.41;15.00;15.39;0;0;1;1;1
11:06:24.000;0.00;-0.83;15.00;14.92;0;0;1;1;1
11:06:25.000;0.00;-0.83;14.50;15.39;0;0;1;1;1
11:06:26.000;0.00;-0.83;14.50;15.39;0;0;1;1;1
11:06:27.000;0.00;0.00;14.50;15.39;0;0;1;1;1
11:06:28.000;0.00;0.00;14.50;15.39;0;0;1;1;1
11:06:29.000;0.00;-0.41;15.00;14.92;0;0;1;1;1
11:06:30.000;0.00;-0.83;14.50;15.39;0;0;1;1;1
11:06:31.000;0.00;-0.41;15.00;15.39;0;0;1;1;1
11:06:32.000;0.00;-0.83;15.00;15.39;0;0;1;1;1
11:06:33.000;0.00;-0.41;15.00;15.39;0;0;1;1;1
11:06:34.000;0.00;-0.41;15.00;15.39;0;0;1;1;1
11:06:35.000;0.00;-0.41;14.50;15.39;0;0;1;1;1
11:06:36.000;0.00;-0.41;15.00;15.39;0;0;1;1;1
11:06:37.000;0.00;-0.21;15.00;15.39;0;0;1;1;1
11:06:38.000;0.00;-0.41;14.50;15.39;0;0;1;1;1
11:06:39.000;0.00;0.00;15.00;15.39;0;0;1;1;1
11:06:40.000;0.00;0.27;15.00;15.39;0;0;1;1;1
11:06:41.000;0.00;0.27;14.50;15.39;0;0;1;1;1
11:06:42.000;0.00;-1.03;14.50;15.39;0;0;1;1;1
11:06:43.000;0.00;-1.45;14.50;15.39;0;0;1;1;1
11:06:44.000;0.00;-1.45;15.00;15.39;0;0;1;1;1
11:06:45.000;0.00;-1.45;14.50;15.39;0;0;1;1;1
11:06:46.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:06:47.000;0.00;-1.86;14.50;15.39;0;0;1;1;1
11:06:48.000;0.00;-0.83;15.00;15.39;0;0;1;1;1
11:06:49.000;0.00;-0.41;15.00;15.39;0;0;1;1;1
11:06:50.000;0.00;-0.83;15.00;14.92;0;0;1;1;1
11:06:51.000;0.00;-0.83;15.00;15.39;0;0;1;1;1
11:06:52.000;0.00;-0.83;15.00;15.39;0;0;1;1;1
11:06:53.000;0.00;-0.83;14.50;15.39;0;0;1;1;1
11:06:54.000;0.00;-0.83;15.00;15.39;0;0;1;1;1
11:06:55.000;0.00;-0.83;15.00;15.39;0;0;1;1;1
11:06:56.000;0.00;-0.83;15.00;15.39;0;0;1;1;1
11:06:57.000;0.00;-0.83;15.00;15.39;0;0;1;1;1
11:06:58.000;0.00;-0.83;15.00;15.39;0;0;1;1;1
11:06:59.000;0.00;-0.83;14.50;15.39;0;0;1;1;1
11:07:00.000;0.00;-0.83;15.00;15.39;0;0;1;1;1
11:07:01.000;0.00;-0.62;15.00;15.39;0;0;1;1;1
11:07:02.000;0.00;-0.83;15.00;15.39;0;0;1;1;1
11:07:03.000;0.00;-0.41;15.00;15.39;0;0;1;1;1
11:07:04.000;0.00;-0.83;15.00;15.39;0;0;1;1;1
11:07:05.000;0.00;-0.83;15.00;15.39;0;0;1;1;1
11:07:06.000;0.00;-1.03;15.00;15.39;0;0;1;1;1
11:07:07.000;0.00;-1.45;14.50;15.39;0;0;1;1;1
11:07:08.000;0.00;-1.45;15.00;15.39;0;0;1;1;1
11:07:09.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:07:10.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:07:11.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:07:12.000;0.00;-1.86;15.00;15.39;0;0;1;1;1
11:07:13.000;0.00;-1.86;14.50;15.39;0;0;1;1;1
11:07:14.000;0.00;-0.83;15.00;15.39;0;0;1;1;1
11:07:15.000;0.00;-0.41;15.00;15.39;0;0;1;1;1
11:07:16.000;0.00;0.00;15.00;15.39;0;0;1;1;1
11:07:17.000;0.00;0.27;14.50;15.39;0;0;1;1;1
11:07:18.000;0.00;0.00;15.00;15.39;0;0;1;1;1
11:07:19.000;0.00;0.00;14.50;15.39;0;0;1;1;1
11:07:20.000;0.00;0.27;15.46;15.39;0;0;1;1;1
11:07:21.000;0.00;-0.41;14.50;15.39;0;0;1;1;1
11:07:22.000;0.00;-1.45;14.50;15.39;0;0;1;1;1
11:07:23.000;0.00;-1.45;14.50;15.39;0;0;1;1;1
11:07:24.000;0.00;-1.45;15.00;15.39;0;0;1;1;1
11:07:25.000;0.00;-1.86;15.00;-1.40;0;0;1;1;1
11:07:26.000;0.00;-2.27;15.00;-0.70;0;0;1;1;1
11:07:27.000;0.00;-29.97;15.00;-1.40;0;0;1;1;1
11:07:28.000;0.00;2.42;14.50;-0.70;0;0;1;1;1
11:07:29.000;0.00;-14.06;15.00;-0.70;0;0;1;1;1
11:07:30.000;0.00;-14.06;15.00;-0.70;0;0;1;1;1
11:07:31.000;0.00;-4.55;14.50;-0.70;0;0;1;1;1
11:07:32.000;0.00;-3.72;14.50;-0.70;0;0;1;1;1
11:07:33.000;0.00;-4.34;14.50;-0.70;0;0;1;1;1
11:07:34.000;0.00;-4.34;15.00;-0.70;0;0;1;1;1
11:07:35.000;0.00;-3.93;14.50;-1.40;0;0;1;1;1
11:07:36.000;0.00;-3.93;15.00;-0.70;0;0;1;1;1
11:07:37.000;0.00;-4.13;15.00;-0.70;0;0;1;1;1
11:07:38.000;0.00;-3.93;15.00;-1.40;0;0;1;1;1
11:07:39.000;0.00;-4.34;-0.50;-0.70;0;0;1;1;1
11:07:40.000;0.00;-4.34;0.50;-0.70;0;0;1;1;1
11:07:41.000;0.00;-4.34;0.50;-0.70;0;0;1;1;1
11:07:42.000;0.00;-4.34;0.00;-0.70;0;0;1;1;1
11:07:43.000;0.00;-4.34;0.00;-0.70;0;0;1;1;1
11:07:44.000;0.00;-2.89;0.00;-0.70;0;0;1;1;1
11:07:45.000;0.00;-2.89;0.50;-0.70;0;0;1;1;1
11:07:46.000;0.00;-2.89;-0.50;-0.70;0;0;1;1;1
11:07:47.000;0.00;-2.89;0.00;-1.40;0;0;1;1;1
11:07:48.000;0.00;-2.89;-0.50;-0.70;0;0;1;1;1
11:07:49.000;0.00;-2.89;-0.50;-0.70;0;0;1;1;1
11:07:50.000;0.00;-2.89;-0.50;-0.70;0;0;1;1;1
11:07:51.000;0.00;-2.89;-0.50;-0.70;0;0;1;1;1
11:07:52.000;0.00;-2.89;0.00;-0.70;0;0;1;1;1
11:07:53.000;0.00;-2.89;-0.50;-0.70;0;0;1;1;1
11:07:54.000;0.00;-2.89;0.00;-0.70;0;0;1;1;1
11:07:55.000;0.00;-2.89;-0.50;-0.70;0;0;1;1;1
11:07:56.000;0.00;-2.89;-0.50;-0.70;0;0;1;1;1
11:07:57.000;0.00;-2.89;-0.50;-0.70;0;0;1;1;1
11:07:58.000;0.00;-2.89;-0.50;-0.70;0;0;1;1;1
